CHR_PATHOGENICvsBENIGN	BENIGN_SC	PATHOGENIC_SC	INTERSECTION	UNION	MINIMUM
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	10433026	63118	42781605	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	20842788	341427	52913058	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	118550	42212	32488035	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	47081806	4127486	75366017	32411697
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	14988693	2754607	44645783	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	14541819	2574551	44378965	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	18829385	340399	50900683	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_8_ALL_GAIN.txt	32411697	95036163	2429421	125018439	32411697
CHR1_CooperPaper_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	18812009	2475842	20847662	4511495
CHR1_ReportedCNVs_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	27202140	1851438	29862197	4511495
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	7066601	1298459	10279637	4511495
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	16396383	116337	20791541	4511495
CHR1_MMS_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	23921412	1647701	26785206	4511495
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	47081806	1554174	50039127	4511495
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	10433026	7479	14937042	4511495
CHR1_HIgenes_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	20842788	109762	25244521	4511495
CHR1_OMIM_OMI_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	118550	24906	4605139	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	47081806	1554174	50039127	4511495
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	14988693	1831438	17668750	4511495
CHR1_DECIPHER_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	14541819	1690579	17362735	4511495
CHR1_MorbidMap_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	18829385	133739	23207141	4511495
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_8_ALL_LOSS.txt	4511495	95036163	468702	99078956	4511495
CHR1_CooperPaper_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	18812009	983972	21149951	3321914
CHR1_ReportedCNVs_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	27202140	159595	30364459	3321914
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	7066601	158809	10229706	3321914
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	16396383	3716	19714581	3321914
CHR1_MMS_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	23921412	139126	27104200	3321914
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	47081806	158809	50244911	3321914
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	10433026	42188	13712752	3321914
CHR1_HIgenes_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	20842788	0	24164702	3321914
CHR1_OMIM_OMI_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	118550	15386	3425078	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	47081806	158809	50244911	3321914
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	14988693	159595	18151012	3321914
CHR1_DECIPHER_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	14541819	159595	17704138	3321914
CHR1_MorbidMap_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	18829385	42188	22109111	3321914
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_8_B_GAIN.txt	3321914	95036163	977993	97380084	3321914
CHR1_CooperPaper_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	18812009	0	20147968	1335959
CHR1_ReportedCNVs_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	27202140	0	28538099	1335959
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	7066601	0	8402560	1335959
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	16396383	0	17732342	1335959
CHR1_MMS_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	23921412	0	25257371	1335959
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	47081806	0	48417765	1335959
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	10433026	0	11768985	1335959
CHR1_HIgenes_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	20842788	0	22178747	1335959
CHR1_OMIM_OMI_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	118550	0	1454509	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	47081806	0	48417765	1335959
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	14988693	0	16324652	1335959
CHR1_DECIPHER_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	14541819	0	15877778	1335959
CHR1_MorbidMap_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	18829385	0	20165344	1335959
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_8_B_LOSS.txt	1335959	95036163	58006	96314116	1335959
CHR1_CooperPaper_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	18812009	1062151	43857342	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	27202140	201637	53107987	26107484
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	7066601	200851	32973234	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	16396383	3716	42500151	16396383
CHR1_MMS_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	23921412	181168	49847728	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	47081806	200851	72988439	26107484
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	10433026	54396	36486114	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	20842788	0	46950272	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	118550	17306	26208728	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	47081806	200851	72988439	26107484
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	14988693	201637	40894540	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	14541819	201637	40447666	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	18829385	54396	44882473	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_8_B_USLB_GAIN.txt	26107484	95036163	1083375	120060272	26107484
CHR1_CooperPaper_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	18812009	0	20149468	1337459
CHR1_ReportedCNVs_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	27202140	0	28539599	1337459
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	7066601	0	8404060	1337459
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	16396383	0	17733842	1337459
CHR1_MMS_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	23921412	0	25258871	1337459
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	47081806	1500	48417765	1337459
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	10433026	1500	11768985	1337459
CHR1_HIgenes_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	20842788	0	22180247	1337459
CHR1_OMIM_OMI_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	118550	0	1456009	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	47081806	1500	48417765	1337459
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	14988693	0	16326152	1337459
CHR1_DECIPHER_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	14541819	0	15879278	1337459
CHR1_MorbidMap_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	18829385	1500	20165344	1337459
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_8_B_USLB_LOSS.txt	1337459	95036163	59506	96314116	1337459
CHR1_CooperPaper_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	18812009	5653429	44990546	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	27202140	2957473	56076633	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	7066601	2035957	36862610	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	16396383	625763	47602586	16396383
CHR1_MMS_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	23921412	2685070	53068308	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	47081806	4039294	74874478	31831966
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	10433026	59061	42205931	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	20842788	314304	52360450	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	118550	40898	31909618	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	47081806	4039294	74874478	31831966
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	14988693	2625374	44195285	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	14541819	2445318	43928467	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	18829385	332901	50328450	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_9_ALL_GAIN.txt	31831966	95036163	2146872	124721257	31831966
CHR1_CooperPaper_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	18812009	2211806	20159275	3559072
CHR1_ReportedCNVs_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	27202140	1782366	28978846	3559072
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	7066601	1280753	9344920	3559072
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	16396383	37374	19918081	3559072
CHR1_MMS_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	23921412	1588634	25891850	3559072
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	47081806	1379105	49261773	3559072
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	10433026	5979	13986119	3559072
CHR1_HIgenes_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	20842788	109762	24292098	3559072
CHR1_OMIM_OMI_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	118550	24906	3652716	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	47081806	1379105	49261773	3559072
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	14988693	1782366	16765399	3559072
CHR1_DECIPHER_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	14541819	1641507	16459384	3559072
CHR1_MorbidMap_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	18829385	50920	22337537	3559072
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_9_ALL_LOSS.txt	3559072	95036163	57163	98538072	3559072
CHR1_CooperPaper_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	18812009	662761	20929301	2780053
CHR1_ReportedCNVs_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	27202140	159595	29822598	2780053
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	7066601	158809	9687845	2780053
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	16396383	0	19176436	2780053
CHR1_MMS_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	23921412	139126	26562339	2780053
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	47081806	158809	49703050	2780053
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	10433026	36545	13176534	2780053
CHR1_HIgenes_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	20842788	0	23622841	2780053
CHR1_OMIM_OMI_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	118550	9743	2888860	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	47081806	158809	49703050	2780053
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	14988693	159595	17609151	2780053
CHR1_DECIPHER_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	14541819	159595	17162277	2780053
CHR1_MorbidMap_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	18829385	36545	21572893	2780053
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_9_B_GAIN.txt	2780053	95036163	971616	96844600	2780053
CHR1_CooperPaper_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	18812009	0	20051622	1239613
CHR1_ReportedCNVs_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	27202140	0	28441753	1239613
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	7066601	0	8306214	1239613
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	16396383	0	17635996	1239613
CHR1_MMS_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	23921412	0	25161025	1239613
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	47081806	0	48321419	1239613
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	10433026	0	11672639	1239613
CHR1_HIgenes_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	20842788	0	22082401	1239613
CHR1_OMIM_OMI_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	118550	0	1358163	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	47081806	0	48321419	1239613
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	14988693	0	16228306	1239613
CHR1_DECIPHER_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	14541819	0	15781432	1239613
CHR1_MorbidMap_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	18829385	0	20068998	1239613
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_9_B_LOSS.txt	1239613	95036163	0	96275776	1239613
CHR1_CooperPaper_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	18812009	934878	43480091	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	27202140	159595	52645505	25602960
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	7066601	158809	32510752	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	16396383	3716	41995627	16396383
CHR1_MMS_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	23921412	139126	49385246	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	47081806	158809	72525957	25602960
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	10433026	42794	35993192	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	20842788	0	46445748	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	118550	15992	25705518	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	47081806	158809	72525957	25602960
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	14988693	159595	40432058	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	14541819	159595	39985184	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	18829385	42794	44389551	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_9_B_USLB_GAIN.txt	25602960	95036163	983798	119655325	25602960
CHR1_CooperPaper_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	18812009	0	20057865	1245856
CHR1_ReportedCNVs_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	27202140	0	28447996	1245856
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	7066601	0	8312457	1245856
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	16396383	0	17642239	1245856
CHR1_MMS_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	23921412	0	25167268	1245856
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	47081806	0	48327662	1245856
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	10433026	0	11678882	1245856
CHR1_HIgenes_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	20842788	0	22088644	1245856
CHR1_OMIM_OMI_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	118550	0	1364406	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	47081806	0	48327662	1245856
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	14988693	0	16234549	1245856
CHR1_DECIPHER_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	14541819	0	15787675	1245856
CHR1_MorbidMap_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	18829385	0	20075241	1245856
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_9_B_USLB_LOSS.txt	1245856	95036163	6243	96275776	1245856
