CHR_PATHOGENICvsBENIGN	BENIGN_SC	PATHOGENIC_SC	INTERSECTION	UNION	MINIMUM
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	4247581	55014	4733711	541144
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_LOSS_0.002_N_ADDITIONALREGIONS.txt	541144	16394816	416339	16519621	541144
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	15325899	37	15867006	541144
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	23686382	19174	24208352	541144
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	6326154	19174	6848124	541144
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	1202318	19173	1724289	541144
CHR22_MMS_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	5239000	0	5780144	541144
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	6083860	0	6625004	541144
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	2179922	35841	2685225	541144
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	2700377	22501	3219020	541144
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	0	0	541144	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	6083860	0	6625004	541144
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	23380244	19174	23902214	541144
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	21362168	0	21903312	541144
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	4247581	55014	4733711	541144
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_LOSS_0.003_N_ADDITIONALREGIONS.txt	541144	16394816	416339	16519621	541144
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	15325899	44650	16021322	740073
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	23686382	63787	24362668	740073
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	6326154	63787	7002440	740073
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	1202318	19173	1923218	740073
CHR22_MMS_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	5239000	0	5979073	740073
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	6083860	44613	6779320	740073
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	2179922	41260	2878735	740073
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	2700377	22501	3417949	740073
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	0	0	740073	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	6083860	44613	6779320	740073
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	23380244	63787	24056530	740073
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	21362168	44613	22057628	740073
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	4247581	114556	4873098	740073
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_LOSS_0.004_N_ADDITIONALREGIONS.txt	740073	16394816	460952	16673937	740073
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	15325899	44650	16021322	740073
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	23686382	63787	24362668	740073
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	6326154	63787	7002440	740073
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	1202318	19173	1923218	740073
CHR22_MMS_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	5239000	0	5979073	740073
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	6083860	44613	6779320	740073
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	2179922	41260	2878735	740073
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	2700377	22501	3417949	740073
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	0	0	740073	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	6083860	44613	6779320	740073
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	23380244	63787	24056530	740073
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	21362168	44613	22057628	740073
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	4247581	114556	4873098	740073
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_LOSS_0.005_N_ADDITIONALREGIONS.txt	740073	16394816	460952	16673937	740073
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	15325899	30060	16312279	1016440
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	23686382	30023	24672799	1016440
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	6326154	30023	7312571	1016440
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	1202318	0	2218758	1016440
CHR22_MMS_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	5239000	0	6255440	1016440
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	6083860	30023	7070277	1016440
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	2179922	41260	3155102	1016440
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	2700377	3328	3713489	1016440
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	0	0	1016440	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	6083860	30023	7070277	1016440
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	23380244	30023	24366661	1016440
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	21362168	30023	22348585	1016440
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	4247581	95383	5168638	1016440
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_LOSS_0.006_N_ADDITIONALREGIONS.txt	1016440	16394816	424728	16986528	1016440
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	15325899	30060	16312279	1016440
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	23686382	30023	24672799	1016440
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	6326154	30023	7312571	1016440
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	1202318	0	2218758	1016440
CHR22_MMS_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	5239000	0	6255440	1016440
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	6083860	30023	7070277	1016440
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	2179922	41260	3155102	1016440
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	2700377	3328	3713489	1016440
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	0	0	1016440	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	6083860	30023	7070277	1016440
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	23380244	30023	24366661	1016440
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	21362168	30023	22348585	1016440
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	4247581	95383	5168638	1016440
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_LOSS_0.007_N_ADDITIONALREGIONS.txt	1016440	16394816	424728	16986528	1016440
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	15325899	30060	16312279	1016440
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	23686382	30023	24672799	1016440
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	6326154	30023	7312571	1016440
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	1202318	0	2218758	1016440
CHR22_MMS_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	5239000	0	6255440	1016440
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	6083860	30023	7070277	1016440
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	2179922	41260	3155102	1016440
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	2700377	3328	3713489	1016440
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	0	0	1016440	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	6083860	30023	7070277	1016440
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	23380244	30023	24366661	1016440
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	21362168	30023	22348585	1016440
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	4247581	95383	5168638	1016440
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_LOSS_0.008_N_ADDITIONALREGIONS.txt	1016440	16394816	424728	16986528	1016440
CHR22_CooperPaper_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	15325899	30060	16312279	1016440
CHR22_ReportedCNVs_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	23686382	30023	24672799	1016440
CHR22_CLINGEN_Pathogenic_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	6326154	30023	7312571	1016440
CHR22_OMIM_Dominant_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	1202318	0	2218758	1016440
CHR22_MMS_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	5239000	0	6255440	1016440
CHR22_Primary_CNVs_10MB_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	6083860	30023	7070277	1016440
CHR22_OMIM_Recessive_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	2179922	41260	3155102	1016440
CHR22_HIgenes_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	2700377	3328	3713489	1016440
CHR22_OMIM_OMI_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	0	0	1016440	1
CHR22_Primary_CNVs_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	6083860	30023	7070277	1016440
CHR22_CLINGEN+DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	23380244	30023	24366661	1016440
CHR22_DECIPHER_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	21362168	30023	22348585	1016440
CHR22_MorbidMap_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	4247581	95383	5168638	1016440
CHR22_OMIM_AllGenes_hg19.BEDvsCHR22_1_30_LOSS_0.009_N_ADDITIONALREGIONS.txt	1016440	16394816	424728	16986528	1016440
